mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2021-06-22 11:15:00,2021-06-22 12:00:00,1.0,2.0,2.45,11
2021-07-29 05:45:00,2021-07-29 07:45:00,2.25,2.8,2.922222222222222,5
2021-08-10 03:00:00,2021-08-10 04:30:00,1.75,2.0,2.685714285714286,3
2021-08-15 05:45:00,2021-08-15 09:30:00,4.0,2.4,2.7,5
2021-08-16 07:30:00,2021-08-16 08:30:00,1.25,2.5,2.74,7
2021-08-20 12:00:00,2021-08-20 12:45:00,1.0,2.7,2.75,12
2021-08-21 01:15:00,2021-08-21 03:00:00,2.0,2.2,2.775,1
2021-08-24 03:15:00,2021-08-24 05:30:00,2.5,2.5,2.8199999999999994,3
2021-08-26 04:00:00,2021-08-26 05:00:00,1.25,2.3,2.7,4
2021-09-17 10:45:00,2021-09-17 12:15:00,1.75,2.7,2.8,10
2021-09-18 10:15:00,2021-09-18 12:15:00,2.25,2.5,2.7777777777777777,10
2022-06-29 02:00:00,2022-06-29 04:45:00,3.0,2.4,2.8666666666666667,2
2022-06-30 01:00:00,2022-06-30 06:00:00,5.25,2.6,2.7,1
2022-07-17 04:30:00,2022-07-17 07:15:00,3.0,2.6,2.8333333333333335,4
2022-08-08 09:15:00,2022-08-08 10:30:00,1.5,2.4,2.8333333333333335,9
2022-08-10 11:00:00,2022-08-10 12:00:00,1.25,2.8,3.06,11
2022-08-11 12:15:00,2022-08-11 13:00:00,1.0,2.8,2.9000000000000004,12
2022-08-12 01:00:00,2022-08-12 04:30:00,3.75,2.4,2.799999999999999,1
2022-08-13 02:15:00,2022-08-13 05:15:00,3.25,2.6,2.846153846153846,2
2022-08-24 11:00:00,2022-08-24 12:30:00,1.75,2.7,2.814285714285714,11
2022-08-24 23:30:00,2022-08-25 03:00:00,3.75,2.6,2.7399999999999998,23
2022-08-25 11:15:00,2022-08-25 14:15:00,3.25,2.3,2.5846153846153843,11
2022-08-25 23:00:00,2022-08-26 04:00:00,5.25,2.3,2.457142857142857,23
2022-08-26 10:45:00,2022-08-26 15:15:00,4.75,2.3,2.5578947368421057,10
2022-08-27 00:00:00,2022-08-27 04:30:00,4.75,2.4,2.5210526315789474,0
2022-08-27 12:00:00,2022-08-27 15:45:00,4.0,2.5,2.84375,12
2022-08-28 01:00:00,2022-08-28 05:00:00,4.25,2.5,2.6705882352941175,1
2022-08-29 03:00:00,2022-08-29 04:15:00,1.5,2.8,2.8833333333333333,3
2022-08-31 02:30:00,2022-08-31 07:00:00,4.75,2.5,2.7631578947368416,2
2022-09-01 04:00:00,2022-09-01 07:00:00,3.25,2.7,2.8307692307692305,4
2023-07-05 03:15:00,2023-07-05 06:00:00,3.0,2.5,2.783333333333333,3
2023-07-06 04:00:00,2023-07-06 07:00:00,3.25,2.7,2.869230769230769,4
2023-07-18 01:45:00,2023-07-18 04:45:00,3.25,2.8,2.9538461538461536,1
2023-08-05 04:15:00,2023-08-05 07:00:00,3.0,2.7,2.8666666666666667,4
2023-08-27 09:30:00,2023-08-27 10:45:00,1.5,2.7,2.766666666666667,9
2023-08-28 09:30:00,2023-08-28 13:00:00,3.75,2.6,2.94,9
2023-08-29 00:00:00,2023-08-29 01:30:00,1.75,2.4,2.814285714285714,0
2023-08-29 10:15:00,2023-08-29 14:45:00,4.75,2.4,2.7105263157894735,10
2023-08-30 00:00:00,2023-08-30 04:00:00,4.25,2.5,2.6411764705882357,0
2023-09-10 10:00:00,2023-09-10 10:45:00,1.0,2.8,2.8499999999999996,10
2023-09-10 23:15:00,2023-09-11 00:00:00,1.0,2.7,2.9,23
2023-09-11 10:30:00,2023-09-11 12:00:00,1.75,2.3,2.6142857142857143,10
2023-09-11 23:00:00,2023-09-12 02:15:00,3.5,2.2,2.692857142857143,23
2024-07-09 04:15:00,2024-07-09 06:30:00,2.5,2.5,2.88,4
2024-07-13 06:30:00,2024-07-13 08:00:00,1.75,2.8,2.8999999999999995,6
