mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2021-07-23 02:00:00,2021-07-23 02:45:00,1.0,2.3,2.425,2
2021-07-23 13:15:00,2021-07-23 14:30:00,1.5,1.9,2.3,13
2021-08-07 13:00:00,2021-08-07 13:45:00,1.0,2.2,2.375,13
2021-08-09 14:45:00,2021-08-09 15:45:00,1.25,2.2,2.4200000000000004,14
2021-08-19 10:30:00,2021-08-19 12:30:00,2.25,2.0,2.2666666666666666,10
2021-08-20 00:30:00,2021-08-20 01:30:00,1.25,2.2,2.38,0
2021-08-20 11:45:00,2021-08-20 13:15:00,1.75,2.1,2.314285714285714,11
2021-08-21 01:45:00,2021-08-21 02:30:00,1.0,2.4,2.475,1
2021-08-21 13:15:00,2021-08-21 14:15:00,1.25,2.2,2.3600000000000003,13
2022-07-15 03:45:00,2022-07-15 05:15:00,1.75,1.8,2.242857142857143,3
2022-07-15 14:30:00,2022-07-15 17:00:00,2.75,1.9,2.3636363636363633,14
2022-07-16 04:30:00,2022-07-16 06:15:00,2.0,2.0,2.2875,4
2022-07-16 16:45:00,2022-07-16 17:30:00,1.0,2.1,2.35,16
2022-07-17 05:45:00,2022-07-17 06:30:00,1.0,2.1,2.3000000000000003,5
2022-08-08 09:30:00,2022-08-08 11:30:00,2.25,2.1,2.5,9
2022-08-08 23:15:00,2022-08-09 00:45:00,1.75,1.8,2.1857142857142855,23
2022-08-09 09:15:00,2022-08-09 12:30:00,3.5,1.4,2.0428571428571427,9
2022-08-10 00:15:00,2022-08-10 02:15:00,2.25,1.6,2.1888888888888887,0
2022-08-10 10:30:00,2022-08-10 14:45:00,4.5,1.6,2.1611111111111114,10
2022-08-11 01:00:00,2022-08-11 03:30:00,2.75,1.3,2.109090909090909,1
2022-08-11 11:45:00,2022-08-11 15:45:00,4.25,1.5,2.2058823529411766,11
2022-08-12 01:45:00,2022-08-12 04:15:00,2.75,1.8,2.145454545454545,1
2022-08-12 13:30:00,2022-08-12 15:15:00,2.0,1.5,2.2375,13
2022-08-13 03:30:00,2022-08-13 04:30:00,1.25,1.9,2.2600000000000002,3
2022-08-21 08:30:00,2022-08-21 10:00:00,1.75,2.0,2.357142857142857,8
2022-08-21 20:45:00,2022-08-22 00:00:00,3.5,1.6,2.3285714285714283,20
2022-08-22 08:00:00,2022-08-22 11:45:00,4.0,1.5,2.30625,8
2022-08-22 22:30:00,2022-08-23 01:00:00,2.75,1.9,2.4272727272727272,22
2022-08-23 09:00:00,2022-08-23 13:00:00,4.25,1.8,2.323529411764706,9
2022-08-23 22:30:00,2022-08-24 01:30:00,3.25,2.0,2.330769230769231,22
2022-08-24 09:45:00,2022-08-24 13:45:00,4.25,2.0,2.2529411764705882,9
2022-08-24 23:30:00,2022-08-25 02:45:00,3.5,1.7,2.2,23
2022-08-25 10:45:00,2022-08-25 15:00:00,4.5,1.9,2.2333333333333334,10
2022-08-26 00:15:00,2022-08-26 03:45:00,3.75,1.8,2.2399999999999998,0
