mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2024-08-13 21:45:00,2024-08-13 22:30:00,1.0,3.3,3.3,21
2024-08-14 05:30:00,2024-08-24 08:00:00,242.75,1.8,2.6789907312049435,5
2024-08-24 09:45:00,2024-08-24 12:30:00,3.0,3.1,3.2000000000000006,9
2024-08-24 15:30:00,2024-08-25 08:00:00,16.75,3.1,3.23134328358209,15
2024-08-25 10:15:00,2024-08-26 08:15:00,22.25,3.0,3.2258426966292135,10
2024-08-26 11:00:00,2024-08-27 09:30:00,22.75,2.6,2.951648351648352,11
2024-08-27 11:45:00,2024-09-02 15:00:00,147.5,1.9,2.4630508474576267,11
2024-09-02 17:15:00,2024-09-03 11:45:00,18.75,2.7,2.9653333333333336,17
2026-08-13 10:45:00,2026-08-13 11:30:00,1.0,3.3,3.3,10
2026-08-13 23:00:00,2026-08-13 23:45:00,1.0,3.2,3.3,23
