mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2021-01-17 04:00:00,2021-01-17 05:00:00,1.25,9.4,9.559999999999999,4
2021-02-02 06:00:00,2021-02-02 07:00:00,1.25,9.0,9.18,6
2021-02-16 04:30:00,2021-02-16 04:45:00,0.5,8.8,8.95,4
2021-02-16 15:15:00,2021-02-16 17:45:00,2.75,8.3,8.772727272727273,15
2021-02-17 03:15:00,2021-02-17 05:15:00,2.25,7.9,8.311111111111112,3
2021-02-17 16:00:00,2021-02-17 18:00:00,2.25,8.5,8.733333333333333,16
2021-02-19 07:45:00,2021-02-19 08:30:00,1.0,8.9,9.125,7
2021-02-19 21:30:00,2021-02-19 22:15:00,1.0,9.3,9.524999999999999,21
2021-02-20 08:15:00,2021-02-20 08:30:00,0.5,9.2,9.3,8
2021-02-20 19:45:00,2021-02-20 21:15:00,1.75,9.1,9.357142857142856,19
2021-03-06 20:15:00,2021-03-06 20:30:00,0.5,7.3,7.4,20
2021-03-07 21:15:00,2021-03-07 21:30:00,0.5,7.8,7.9,21
2021-03-20 19:30:00,2021-03-20 19:45:00,0.5,7.2,7.300000000000001,19
2021-03-22 21:30:00,2021-03-22 22:15:00,1.0,7.0,7.35,21
2021-04-01 17:00:00,2021-04-01 17:45:00,1.0,6.2,6.425,17
2021-04-11 14:45:00,2021-04-11 16:00:00,1.5,6.7,7.016666666666667,14
2021-04-12 15:45:00,2021-04-12 16:45:00,1.25,6.4,6.659999999999999,15
2021-04-15 16:30:00,2021-04-15 18:15:00,2.0,6.4,6.75,16
2021-05-05 11:15:00,2021-05-05 11:45:00,0.75,6.2,6.3,11
2021-05-07 12:45:00,2021-05-07 13:45:00,1.25,6.4,6.7,12
2021-05-08 11:15:00,2021-05-08 12:15:00,1.25,6.5,6.779999999999999,11
2021-05-12 23:15:00,2021-05-13 00:30:00,1.5,6.8,7.0,23
2021-05-15 13:30:00,2021-05-15 14:45:00,1.5,7.0,7.083333333333333,13
2021-05-18 15:45:00,2021-05-18 16:00:00,0.5,7.6,7.699999999999999,15
2021-05-19 03:30:00,2021-05-19 05:00:00,1.75,7.1,7.428571428571428,3
2021-05-20 04:45:00,2021-05-20 05:30:00,1.0,7.0,7.125,4
2021-05-20 10:30:00,2021-05-20 10:45:00,0.5,6.2,6.45,10
2021-05-21 05:30:00,2021-05-21 05:45:00,0.5,7.2,7.300000000000001,5
2021-05-21 13:30:00,2021-05-21 13:45:00,0.5,7.3,7.4,13
2021-05-22 12:15:00,2021-05-22 12:45:00,0.75,6.6,6.8,12
2021-05-22 20:00:00,2021-05-22 21:45:00,2.0,7.7,8.162500000000001,20
2021-05-23 10:45:00,2021-05-23 11:30:00,1.0,7.1,7.375,10
2021-05-23 13:15:00,2021-05-23 13:45:00,0.75,6.4,6.566666666666667,13
2021-05-23 21:00:00,2021-05-23 23:30:00,2.75,7.3,7.781818181818181,21
2021-05-24 13:15:00,2021-05-24 14:45:00,1.75,6.3,6.728571428571428,13
2021-05-24 23:30:00,2021-05-25 00:30:00,1.25,7.0,7.18,23
2021-05-25 13:45:00,2021-05-25 15:45:00,2.25,6.3,6.855555555555555,13
