mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2022-08-12 06:00:00,2022-08-12 07:45:00,2.0,2.8,2.8875,6
2022-08-14 07:30:00,2022-08-14 09:30:00,2.25,2.9,2.9111111111111105,7
2022-08-15 08:30:00,2022-08-15 10:30:00,2.25,2.7,2.8111111111111113,8
2024-08-13 13:30:00,2024-08-13 15:00:00,1.75,2.1,2.557142857142857,13
2024-08-15 11:15:00,2024-08-15 13:45:00,2.75,2.7,2.863636363636363,11
2024-08-15 15:15:00,2024-08-15 17:45:00,2.75,2.7,2.836363636363636,15
2024-08-15 20:45:00,2024-08-19 00:00:00,75.5,2.1,2.577152317880795,20
2024-08-19 01:45:00,2024-08-21 15:00:00,61.5,1.8,2.365040650406504,1
2024-08-21 17:30:00,2024-08-22 03:30:00,10.25,2.7,2.863414634146342,17
2024-08-22 05:15:00,2024-08-22 07:15:00,2.25,2.8,2.833333333333333,5
2024-08-22 09:30:00,2024-08-22 12:30:00,3.25,2.9,2.9230769230769225,9
2024-08-27 09:15:00,2024-08-27 10:30:00,1.5,2.9,2.9,9
2024-08-27 22:30:00,2024-08-27 23:15:00,1.0,2.9,2.9,22
2024-08-28 08:15:00,2024-08-28 12:30:00,4.5,2.3,2.5944444444444446,8
2024-08-28 22:00:00,2024-08-29 02:00:00,4.25,2.7,2.8,22
2024-08-29 08:30:00,2024-08-29 13:30:00,5.25,2.4,2.6238095238095234,8
2024-08-29 22:45:00,2024-08-30 03:15:00,4.75,2.6,2.768421052631579,22
2024-08-30 09:00:00,2024-08-30 14:45:00,6.0,2.3,2.6291666666666664,9
2024-08-30 23:30:00,2024-08-31 04:30:00,5.25,2.6,2.7428571428571424,23
2024-08-31 10:00:00,2024-08-31 15:15:00,5.5,2.4,2.6636363636363636,10
2024-09-01 00:15:00,2024-09-01 05:15:00,5.25,2.6,2.7809523809523804,0
2024-09-01 11:30:00,2024-09-01 15:30:00,4.25,2.6,2.8000000000000003,11
2024-09-02 02:00:00,2024-09-02 04:30:00,2.75,2.8,2.836363636363636,2
2024-09-02 14:00:00,2024-09-02 18:00:00,4.25,2.7,2.88235294117647,14
2024-09-03 01:45:00,2024-09-03 04:45:00,3.25,2.8,2.892307692307692,1
2025-06-24 07:00:00,2025-06-24 08:15:00,1.5,2.8,2.8333333333333335,7
2025-06-25 06:30:00,2025-06-25 10:15:00,4.0,2.5,2.6812500000000004,6
2025-06-26 07:15:00,2025-06-26 10:30:00,3.5,2.5,2.607142857142857,7
2025-06-27 08:15:00,2025-06-27 11:45:00,3.75,2.6,2.6600000000000006,8
2025-06-28 10:00:00,2025-06-28 12:15:00,2.5,2.9,2.95,10
2026-07-16 11:00:00,2026-07-16 11:45:00,1.0,1.8,2.425,11
2026-07-25 05:45:00,2026-07-25 06:30:00,1.0,1.2,1.8000000000000003,5
2026-07-27 07:30:00,2026-07-27 08:30:00,1.25,1.3,1.86,7
2026-08-09 05:30:00,2026-08-09 06:15:00,1.0,0.8,1.55,5
2026-08-10 06:15:00,2026-08-10 07:15:00,1.25,1.4,2.04,6
2026-08-14 04:15:00,2026-08-14 05:45:00,1.75,2.0,2.6999999999999997,4
2026-08-15 04:45:00,2026-08-15 06:45:00,2.25,2.6,2.7666666666666666,4
2026-08-16 05:45:00,2026-08-16 07:15:00,1.75,1.2,2.6142857142857143,5
2026-08-17 05:45:00,2026-08-17 08:15:00,2.75,2.0,2.7545454545454544,5
2026-08-22 03:45:00,2026-08-22 04:45:00,1.25,2.8,3.7,3
