mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2021-05-04 20:45:00,2021-05-04 21:30:00,1.0,4.2,4.5,20
2021-06-14 16:45:00,2021-06-14 18:15:00,1.75,3.5,3.885714285714286,16
2021-06-15 18:00:00,2021-06-15 19:00:00,1.25,3.7,3.9599999999999995,18
2021-06-19 21:45:00,2021-06-19 22:45:00,1.25,3.2,3.56,21
2021-06-22 00:15:00,2021-06-22 01:00:00,1.0,2.2,2.9749999999999996,0
2021-06-22 11:45:00,2021-06-22 13:15:00,1.75,1.6,2.6999999999999997,11
2021-06-23 00:30:00,2021-06-23 02:15:00,2.0,2.5,2.9749999999999996,0
2021-06-23 12:15:00,2021-06-23 14:00:00,2.0,3.0,3.125,12
2021-06-26 15:15:00,2021-06-26 16:30:00,1.5,2.3,2.6333333333333337,15
2021-07-23 13:45:00,2021-07-23 14:30:00,1.0,1.9,2.2249999999999996,13
2021-09-18 12:15:00,2021-09-18 13:15:00,1.25,2.5,2.66,12
2022-01-02 01:45:00,2022-01-02 02:30:00,1.0,5.8,6.05,1
2022-03-09 18:30:00,2022-03-09 19:15:00,1.0,4.3,5.125,18
2022-03-10 19:00:00,2022-03-10 20:30:00,1.75,4.0,5.1571428571428575,19
2022-03-11 20:15:00,2022-03-11 21:30:00,1.5,5.3,5.55,20
2022-03-12 11:15:00,2022-03-12 13:15:00,2.25,5.4,5.744444444444444,11
2022-03-12 20:30:00,2022-03-12 21:15:00,1.0,5.5,5.825,20
2022-03-24 18:30:00,2022-03-24 19:45:00,1.5,5.0,5.5,18
2022-03-25 07:45:00,2022-03-25 09:15:00,1.75,5.2,5.500000000000001,7
2022-04-07 18:00:00,2022-04-07 19:15:00,1.5,4.2,5.116666666666667,18
2022-05-02 15:00:00,2022-05-02 15:45:00,1.0,3.0,3.4000000000000004,15
2022-05-04 16:00:00,2022-05-04 16:45:00,1.0,2.6,3.3249999999999997,16
2022-05-05 11:15:00,2022-05-05 12:00:00,1.0,3.0,3.5999999999999996,11
2022-05-05 16:30:00,2022-05-05 17:15:00,1.0,3.2,3.5249999999999995,16
