mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2021-05-27 07:00:00,2021-05-27 07:45:00,1.0,4.2,4.2,7
2021-05-28 03:45:00,2021-05-28 08:45:00,5.25,3.9,4.161904761904761,3
2021-05-28 14:15:00,2021-05-28 15:00:00,1.0,4.6,4.6,14
2021-05-28 17:30:00,2021-05-28 18:45:00,1.5,4.6,4.766666666666667,17
2022-05-18 10:30:00,2022-05-18 11:45:00,1.5,3.6,4.1000000000000005,10
2022-06-16 10:15:00,2022-06-16 12:00:00,2.0,3.2,3.925,10
2022-06-17 12:00:00,2022-06-17 12:45:00,1.0,3.9,4.05,12
2022-06-18 12:45:00,2022-06-18 13:45:00,1.25,3.6,4.12,12
2022-06-29 09:30:00,2022-06-29 10:15:00,1.0,3.5,3.8499999999999996,9
2022-07-16 09:30:00,2022-07-16 12:15:00,3.0,2.8,3.216666666666667,9
2022-07-16 20:30:00,2022-07-16 22:00:00,1.75,3.5,3.542857142857143,20
2022-07-17 09:45:00,2022-07-17 13:15:00,3.75,2.7,3.1133333333333337,9
2022-07-17 22:15:00,2022-07-17 23:00:00,1.0,3.4,3.475,22
2022-07-18 13:00:00,2022-07-18 14:00:00,1.25,2.7,3.2,13
2023-09-01 20:00:00,2023-09-01 20:45:00,1.0,3.2,3.2750000000000004,20
2023-09-02 21:15:00,2023-09-02 22:00:00,1.0,3.2,3.2249999999999996,21
2023-09-02 23:45:00,2023-09-03 00:30:00,1.0,3.0,3.175,23
2023-09-03 09:30:00,2023-09-03 13:00:00,3.75,2.6,3.0866666666666664,9
2023-09-03 22:45:00,2023-09-04 01:15:00,2.75,2.7,3.1181818181818177,22
2023-10-30 08:00:00,2023-10-30 11:45:00,4.0,5.3,5.56875,8
2023-10-30 20:00:00,2023-10-30 23:45:00,4.0,5.5,5.63125,20
2023-10-31 07:15:00,2023-10-31 12:30:00,5.5,5.2,5.495454545454546,7
2023-10-31 20:30:00,2023-11-01 00:15:00,4.0,5.5,5.625,20
2024-06-17 05:00:00,2024-06-17 05:45:00,1.0,4.0,4.325,5
2024-06-18 06:00:00,2024-06-18 06:45:00,1.0,4.3,4.475,6
2024-07-11 13:00:00,2024-07-11 13:45:00,1.0,3.2,3.8,13
2024-07-12 13:15:00,2024-07-12 14:45:00,1.75,3.6,4.042857142857144,13
2024-07-14 15:15:00,2024-07-14 16:15:00,1.25,3.3,4.12,15
2024-08-19 14:15:00,2024-08-19 15:00:00,1.0,2.0,2.075,14
2024-08-20 15:45:00,2024-08-20 17:30:00,2.0,1.8,1.9,15
2024-08-30 12:00:00,2024-08-30 13:30:00,1.75,2.3,2.3999999999999995,12
2024-08-31 12:30:00,2024-08-31 14:30:00,2.25,2.4,2.488888888888889,12
2025-04-01 09:00:00,2025-04-01 09:45:00,1.0,5.7,5.7,9
2025-04-01 21:00:00,2025-04-01 21:45:00,1.0,5.8,5.85,21
2025-04-02 03:15:00,2025-04-02 04:00:00,1.0,5.8,5.8,3
2025-04-02 09:45:00,2025-04-02 13:00:00,3.5,5.6,5.714285714285714,9
2025-04-28 04:45:00,2025-04-28 10:15:00,5.75,4.7,4.800000000000001,4
2025-04-29 07:00:00,2025-04-29 11:30:00,4.75,4.2,4.484210526315789,7
2025-04-29 19:30:00,2025-04-29 22:00:00,2.75,4.7,4.836363636363635,19
2025-04-30 00:45:00,2025-04-30 04:15:00,3.75,4.7,4.753333333333333,0
2025-04-30 07:15:00,2025-04-30 12:00:00,5.0,4.2,4.415,7
2025-05-01 10:30:00,2025-05-01 12:30:00,2.25,4.5,4.666666666666667,10
2025-06-24 07:00:00,2025-06-24 08:15:00,1.5,2.8,2.8333333333333335,7
2025-06-24 17:30:00,2025-06-24 20:00:00,2.75,3.1,3.2636363636363637,17
2025-06-24 22:15:00,2025-06-25 00:30:00,2.5,3.1,3.17,22
2025-06-25 06:30:00,2025-06-25 10:15:00,4.0,2.5,2.6812500000000004,6
2025-06-25 18:15:00,2025-06-25 20:45:00,2.75,3.0,3.1363636363636362,18
2025-06-25 23:45:00,2025-06-26 01:00:00,1.5,3.1,3.183333333333333,23
2025-06-26 07:15:00,2025-06-26 11:15:00,4.25,2.5,2.6999999999999997,7
2025-06-26 19:15:00,2025-06-26 21:30:00,2.5,3.0,3.15,19
2025-06-27 00:30:00,2025-06-27 02:00:00,1.75,3.0,3.1000000000000005,0
2025-06-27 08:15:00,2025-06-27 11:45:00,3.75,2.6,2.6600000000000006,8
2025-06-28 09:30:00,2025-06-28 12:30:00,3.25,2.9,2.9692307692307693,9
2025-07-15 09:15:00,2025-07-15 11:30:00,2.5,3.6,3.6699999999999995,9
2025-10-08 07:30:00,2025-10-08 08:45:00,1.5,4.2,4.233333333333333,7
2025-10-08 10:30:00,2025-10-08 11:15:00,1.0,3.5,4.175000000000001,10
2025-10-08 12:45:00,2025-10-08 14:30:00,2.0,4.3,4.449999999999999,12
2025-10-08 19:30:00,2025-10-09 01:45:00,6.5,3.4,4.25,19
2025-10-09 21:00:00,2025-10-09 21:45:00,1.0,4.6,4.6,21
2025-11-08 23:00:00,2025-11-09 00:30:00,1.75,5.8,6.171428571428571,23
2026-03-13 16:15:00,2026-03-13 17:00:00,1.0,5.7,5.999999999999999,16
2026-04-07 12:15:00,2026-04-07 13:00:00,1.0,3.6,5.1,12
2026-05-19 11:15:00,2026-05-19 12:00:00,1.0,4.4,4.675,11
2026-05-20 12:00:00,2026-05-20 13:00:00,1.25,4.5,4.7,12
2026-05-21 13:15:00,2026-05-21 14:00:00,1.0,3.7,4.574999999999999,13
2026-06-01 09:45:00,2026-06-01 10:30:00,1.0,4.9,5.0,9
2026-06-14 15:00:00,2026-06-14 16:15:00,1.5,4.0,4.133333333333334,15
2026-06-16 03:45:00,2026-06-16 05:45:00,2.25,3.4,3.5222222222222226,3
2026-06-16 13:30:00,2026-06-16 19:30:00,6.25,3.4,3.784,13
2026-06-17 03:30:00,2026-06-17 08:00:00,4.75,3.1,3.357894736842105,3
2026-06-17 14:45:00,2026-06-17 16:00:00,1.5,4.0,4.033333333333334,14
2026-06-17 18:00:00,2026-06-17 19:30:00,1.75,4.0,4.128571428571428,18
2026-07-01 09:45:00,2026-07-01 10:45:00,1.25,2.6,3.72,9
2026-07-05 13:00:00,2026-07-05 13:45:00,1.0,3.1,4.125,13
2026-07-07 02:00:00,2026-07-07 02:45:00,1.0,2.7,3.35,2
2026-07-14 22:00:00,2026-07-14 22:45:00,1.0,3.0,3.35,22
2026-07-15 09:00:00,2026-07-15 11:00:00,2.25,1.9,3.122222222222222,9
2026-07-15 18:45:00,2026-07-16 01:00:00,6.5,2.4,3.592307692307692,18
2026-07-16 05:00:00,2026-07-16 12:00:00,7.25,1.4,3.037931034482759,5
2026-07-16 20:45:00,2026-07-17 00:30:00,4.0,1.2,3.3937500000000003,20
2026-07-17 09:00:00,2026-07-17 12:30:00,3.75,2.0,3.1466666666666665,9
2026-07-24 04:30:00,2026-07-24 05:15:00,1.0,1.3,2.3000000000000003,4
2026-07-25 05:30:00,2026-07-25 06:30:00,1.25,1.2,2.1399999999999997,5
2026-07-25 18:45:00,2026-07-25 19:30:00,1.0,1.8,3.2749999999999995,18
2026-07-26 20:00:00,2026-07-26 20:45:00,1.0,1.0,2.6999999999999997,20
