mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2021-01-02 16:30:00,2021-01-02 17:15:00,1.0,7.1,7.25,16
2021-01-03 03:30:00,2021-01-03 07:00:00,3.75,6.2,6.753333333333334,3
2021-01-25 22:45:00,2021-01-26 00:30:00,2.0,7.5,7.675,22
2021-01-26 22:15:00,2021-01-27 03:00:00,5.0,6.5,7.264999999999999,22
2021-01-27 12:30:00,2021-01-27 14:00:00,1.75,7.4,7.542857142857144,12
2021-01-27 23:30:00,2021-01-28 03:45:00,4.5,7.2,7.388888888888889,23
2021-02-24 23:45:00,2021-02-25 00:30:00,1.0,6.5,6.625,23
2021-03-02 03:30:00,2021-03-02 05:15:00,2.0,6.0,6.074999999999999,3
2021-03-27 00:15:00,2021-03-27 01:15:00,1.25,4.0,4.3,0
2021-03-28 00:15:00,2021-03-28 03:00:00,3.0,3.4,4.133333333333333,0
2021-03-28 13:45:00,2021-03-28 14:30:00,1.0,4.5,4.625,13
2021-03-29 01:45:00,2021-03-29 03:15:00,1.75,3.6,4.114285714285714,1
2021-04-01 05:15:00,2021-04-01 06:00:00,1.0,4.1,4.25,5
2021-05-03 19:45:00,2021-05-03 20:30:00,1.0,3.3,4.05,19
2021-05-04 08:30:00,2021-05-04 09:15:00,1.0,2.7,2.9499999999999997,8
2021-05-04 18:45:00,2021-05-04 22:15:00,3.75,3.1,3.746666666666667,18
2021-05-05 20:30:00,2021-05-05 22:45:00,2.5,3.1,3.6400000000000006,20
2021-05-06 09:45:00,2021-05-06 11:00:00,1.5,3.1,3.233333333333333,9
2021-05-06 22:45:00,2021-05-06 23:45:00,1.25,3.4,3.8,22
2021-05-11 01:00:00,2021-05-11 02:00:00,1.25,3.7,3.9,1
2021-05-12 14:30:00,2021-05-12 17:15:00,3.0,3.0,4.366666666666668,14
2021-05-23 23:45:00,2021-05-24 00:30:00,1.0,3.0,3.075,23
2021-05-24 11:45:00,2021-05-24 12:30:00,1.0,2.2,2.6,11
2021-05-25 00:45:00,2021-05-25 01:45:00,1.25,2.5,2.92,0
2021-05-26 02:00:00,2021-05-26 02:45:00,1.0,2.2,2.6750000000000003,2
2021-05-26 13:15:00,2021-05-26 14:30:00,1.5,2.0,2.3833333333333333,13
2021-05-27 02:45:00,2021-05-27 03:45:00,1.25,2.0,2.58,2
2021-05-27 13:15:00,2021-05-27 15:15:00,2.25,2.6,3.2777777777777772,13
2021-05-28 03:30:00,2021-05-28 04:45:00,1.5,2.2,2.6833333333333336,3
2021-05-28 15:00:00,2021-05-28 16:15:00,1.5,2.7,3.0833333333333335,15
2021-06-03 21:00:00,2021-06-03 22:00:00,1.25,1.4,2.7399999999999998,21
2021-06-04 21:45:00,2021-06-04 23:00:00,1.5,2.0,2.766666666666666,21
2021-06-05 10:15:00,2021-06-05 11:00:00,1.0,2.1,2.25,10
2021-06-06 11:00:00,2021-06-06 11:45:00,1.0,0.9,1.225,11
2021-06-06 22:45:00,2021-06-07 00:30:00,2.0,1.6,2.6500000000000004,22
2021-06-07 11:30:00,2021-06-07 12:30:00,1.25,1.4,1.8399999999999999,11
2021-06-19 20:15:00,2021-06-19 21:45:00,1.75,3.0,3.1999999999999997,20
2021-07-02 19:30:00,2021-07-02 21:30:00,2.25,2.7,2.8222222222222224,19
2021-07-31 19:00:00,2021-07-31 20:30:00,1.75,1.7,2.2285714285714286,19
2021-09-01 21:30:00,2021-09-01 22:30:00,1.25,2.0,2.34,21
2021-12-12 08:30:00,2021-12-12 09:30:00,1.25,5.5,5.9,8
