mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2021-01-02 20:30:00,2021-01-02 20:45:00,0.5,9.1,9.25,20
2021-01-03 08:45:00,2021-01-03 09:00:00,0.5,9.3,9.4,8
2021-01-21 12:15:00,2021-01-21 13:00:00,1.0,9.9,10.049999999999999,12
2021-01-22 12:30:00,2021-01-22 14:00:00,1.75,9.5,9.642857142857142,12
2021-03-20 20:00:00,2021-03-20 20:15:00,0.5,7.9,8.05,20
2021-03-21 09:15:00,2021-03-21 09:30:00,0.5,8.1,8.25,9
2021-03-21 20:45:00,2021-03-21 21:15:00,0.75,8.2,8.4,20
2021-03-31 20:30:00,2021-03-31 21:15:00,1.0,6.5,6.65,20
2021-04-12 17:30:00,2021-04-12 18:15:00,1.0,7.1,7.450000000000001,17
2021-04-14 18:15:00,2021-04-14 18:45:00,0.75,7.2,7.333333333333333,18
2021-04-17 14:15:00,2021-04-17 14:45:00,0.75,6.9,7.066666666666667,14
2021-05-06 18:30:00,2021-05-06 19:45:00,1.5,7.0,7.316666666666666,18
2021-05-08 13:45:00,2021-05-08 14:00:00,0.5,6.8,6.9,13
2021-05-10 08:30:00,2021-05-10 12:15:00,4.0,6.8,7.43125,8
2021-05-10 21:00:00,2021-05-10 21:15:00,0.5,6.9,7.15,21
2021-05-11 03:45:00,2021-05-11 05:00:00,1.5,6.5,6.666666666666667,3
2021-05-11 14:30:00,2021-05-11 15:15:00,1.0,6.7,6.975,14
2021-05-12 09:30:00,2021-05-12 10:30:00,1.25,6.6,6.859999999999999,9
2021-05-20 15:30:00,2021-05-20 15:45:00,0.5,6.5,6.65,15
2021-05-20 18:00:00,2021-05-20 18:15:00,0.5,7.4,7.5,18
2021-05-21 10:15:00,2021-05-21 11:00:00,1.0,6.8,7.025,10
2021-05-21 19:00:00,2021-05-21 19:30:00,0.75,7.2,7.366666666666667,19
2021-05-22 05:15:00,2021-05-22 05:30:00,0.5,6.3,6.449999999999999,5
2021-05-22 11:30:00,2021-05-22 12:00:00,0.75,6.8,6.933333333333334,11
2021-05-22 18:00:00,2021-05-22 19:45:00,2.0,6.5,6.9875,18
2021-05-23 12:30:00,2021-05-23 13:00:00,0.75,6.3,6.7,12
2021-05-23 14:30:00,2021-05-23 15:45:00,1.5,6.1,6.266666666666667,14
2021-05-23 19:15:00,2021-05-23 20:45:00,1.75,6.0,6.5857142857142845,19
2021-05-24 02:00:00,2021-05-24 04:00:00,2.25,5.6,5.955555555555556,2
2021-05-24 07:15:00,2021-05-24 08:45:00,1.75,5.5,6.171428571428572,7
2021-05-24 13:30:00,2021-05-24 16:00:00,2.75,5.7,6.363636363636363,13
2021-05-24 21:45:00,2021-05-24 22:45:00,1.25,6.0,6.2,21
2021-05-25 02:30:00,2021-05-25 04:15:00,2.0,5.3,5.5125,2
