mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2020-01-01 02:30:00,2020-01-01 07:00:00,4.75,7.9,8.384210526315789,2
2020-01-01 14:45:00,2020-01-01 16:00:00,1.5,10.4,10.75,14
2020-01-01 20:15:00,2020-01-01 20:45:00,0.75,9.3,9.466666666666667,20
2020-01-02 11:15:00,2020-01-02 15:30:00,4.5,7.5,8.005555555555553,11
2020-01-02 18:00:00,2020-01-02 19:00:00,1.25,7.5,7.74,18
2020-01-02 20:30:00,2020-01-02 22:30:00,2.25,7.3,7.655555555555556,20
2020-01-03 02:15:00,2020-01-03 04:30:00,2.5,7.6,7.970000000000001,2
2020-01-05 04:45:00,2020-01-05 06:15:00,1.75,4.1,5.614285714285715,4
2020-01-05 16:45:00,2020-01-05 18:00:00,1.5,9.7,10.416666666666666,16
2020-01-05 20:15:00,2020-01-05 21:15:00,1.25,9.1,9.64,20
2020-01-06 14:30:00,2020-01-06 16:00:00,1.75,10.6,11.057142857142855,14
2020-01-07 01:30:00,2020-01-07 04:15:00,3.0,8.8,9.1,1
2020-01-08 05:30:00,2020-01-08 09:45:00,4.5,6.0,6.972222222222223,5
2020-01-08 17:45:00,2020-01-08 20:45:00,3.25,9.1,9.423076923076922,17
2020-01-09 07:45:00,2020-01-09 09:30:00,2.0,8.2,8.4375,7
2020-01-10 17:30:00,2020-01-10 21:15:00,4.0,8.2,8.774999999999999,17
2020-01-10 23:15:00,2020-01-10 23:45:00,0.75,8.0,8.166666666666666,23
2020-01-11 01:15:00,2020-01-11 03:45:00,2.75,7.5,8.090909090909092,1
2020-01-12 05:45:00,2020-01-12 06:30:00,1.0,6.7,6.925,5
2020-01-12 17:45:00,2020-01-12 19:15:00,1.75,7.7,8.185714285714287,17
2020-01-12 23:45:00,2020-01-13 02:15:00,2.75,8.2,8.436363636363637,23
2020-01-13 19:00:00,2020-01-13 22:15:00,3.5,8.2,8.485714285714286,19
2020-01-14 05:15:00,2020-01-14 06:30:00,1.5,7.9,8.15,5
2020-01-15 19:15:00,2020-01-16 01:30:00,6.5,8.5,8.926923076923076,19
2020-01-18 16:15:00,2020-01-18 17:00:00,1.0,7.9,8.049999999999999,16
2020-01-19 18:30:00,2020-01-19 20:45:00,2.5,6.0,6.75,18
2020-01-19 23:45:00,2020-01-20 01:00:00,1.5,8.2,8.6,23
2020-01-20 15:00:00,2020-01-20 16:00:00,1.25,10.8,10.959999999999999,15
2020-01-20 20:30:00,2020-01-20 20:45:00,0.5,9.6,9.7,20
2020-01-20 22:45:00,2020-01-21 03:00:00,4.5,6.6,8.083333333333332,22
2020-01-21 05:30:00,2020-01-21 06:30:00,1.25,8.5,8.879999999999999,5
2020-01-21 21:15:00,2020-01-21 23:30:00,2.5,9.5,10.510000000000002,21
2020-01-22 01:15:00,2020-01-22 06:00:00,5.0,8.2,9.455,1
2020-01-22 13:30:00,2020-01-22 13:45:00,0.5,10.7,10.8,13
2020-01-22 16:00:00,2020-01-22 20:00:00,4.25,10.7,12.358823529411763,16
