mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2020-01-15 13:30:00,2020-01-15 20:30:00,7.25,4.7,5.2172413793103445,13
2020-02-19 13:15:00,2020-02-19 14:00:00,1.0,5.5,5.675,13
2020-02-20 13:30:00,2020-02-20 15:15:00,2.0,5.3,5.8375,13
2020-02-20 18:00:00,2020-02-20 19:45:00,2.0,5.6,5.949999999999999,18
2020-02-25 11:45:00,2020-02-25 12:30:00,1.0,5.6,6.0,11
2020-03-04 23:30:00,2020-03-05 00:30:00,1.25,5.0,5.14,23
2020-04-13 01:30:00,2020-04-13 03:45:00,2.5,3.4,3.66,1
2020-07-24 18:45:00,2020-07-24 20:45:00,2.25,2.6,2.766666666666667,18
2020-07-25 15:45:00,2020-07-25 18:45:00,3.25,3.1,3.207692307692308,15
2020-07-26 10:15:00,2020-07-26 15:00:00,5.0,1.8,2.3199999999999994,10
2020-07-26 19:45:00,2020-07-26 21:00:00,1.5,2.1,2.716666666666667,19
2020-07-26 22:30:00,2020-07-26 23:45:00,1.5,2.0,2.066666666666667,22
2020-09-04 01:00:00,2020-09-04 04:30:00,3.75,1.9,2.4066666666666667,1
2020-09-28 17:45:00,2020-09-28 18:30:00,1.0,3.5,3.8,17
2020-09-28 20:30:00,2020-09-28 21:45:00,1.5,3.2,3.5,20
2020-10-29 21:15:00,2020-10-30 00:45:00,3.75,3.5,3.56,21
2020-10-30 20:00:00,2020-10-30 20:45:00,1.0,3.6,3.6500000000000004,20
2020-11-11 14:15:00,2020-11-11 17:30:00,3.5,3.9,4.107142857142857,14
2020-11-12 01:30:00,2020-11-12 02:45:00,1.5,3.2,3.466666666666667,1
2020-11-12 06:00:00,2020-11-12 06:45:00,1.0,2.4,2.625,6
2020-11-27 01:15:00,2020-11-27 04:30:00,3.5,3.9,4.464285714285714,1
2020-11-27 06:00:00,2020-11-27 06:45:00,1.0,3.8,3.875,6
2020-11-28 01:30:00,2020-11-28 05:00:00,3.75,3.4,3.8266666666666667,1
2020-11-29 01:00:00,2020-11-29 03:45:00,3.0,3.8,4.208333333333333,1
2020-11-29 22:45:00,2020-11-30 01:45:00,3.25,4.7,5.007692307692308,22
2020-12-13 00:45:00,2020-12-13 03:00:00,2.5,4.8,5.14,0
