mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2020-07-14 05:15:00,2020-07-14 10:00:00,5.0,2.5,2.895,5
2020-07-14 23:30:00,2020-07-15 02:15:00,3.0,2.1,2.975,23
2020-07-15 03:45:00,2020-07-15 10:00:00,6.5,2.3,2.9000000000000004,3
2020-07-16 01:15:00,2020-07-16 04:00:00,3.0,2.0,2.8166666666666664,1
2020-07-16 23:15:00,2020-07-17 00:15:00,1.25,2.8,3.38,23
2020-07-17 03:45:00,2020-07-17 05:45:00,2.25,1.8,2.2222222222222223,3
2020-07-23 21:00:00,2020-07-23 23:45:00,3.0,2.5,2.8249999999999997,21
2020-07-24 19:15:00,2020-07-25 07:30:00,12.5,2.1,2.7479999999999993,19
2020-07-26 01:00:00,2020-07-26 15:00:00,14.25,1.7,2.356140350877193,1
2020-07-26 19:45:00,2020-07-27 02:15:00,6.75,2.0,2.5444444444444447,19
2020-07-27 04:45:00,2020-07-27 08:30:00,4.0,2.1,2.6937499999999996,4
2020-08-04 03:30:00,2020-08-04 05:00:00,1.75,2.5,3.0571428571428574,3
2020-08-07 05:00:00,2020-08-07 05:45:00,1.0,2.8,3.1999999999999997,5
2020-08-17 01:45:00,2020-08-17 03:00:00,1.5,2.6,3.266666666666667,1
2020-08-23 07:45:00,2020-08-23 08:45:00,1.25,2.4,2.82,7
2020-09-04 01:00:00,2020-09-04 08:00:00,7.25,1.9,2.610344827586207,1
2020-09-05 07:15:00,2020-09-05 09:15:00,2.25,2.7,2.988888888888889,7
2020-09-06 01:15:00,2020-09-06 08:30:00,7.5,1.9,2.756666666666667,1
2020-09-08 07:00:00,2020-09-08 10:15:00,3.5,2.4,3.007142857142857,7
2020-09-09 07:00:00,2020-09-09 09:00:00,2.25,2.4,2.611111111111111,7
2020-09-10 08:30:00,2020-09-10 10:15:00,2.0,2.7,2.7750000000000004,8
2020-10-07 07:15:00,2020-10-07 09:00:00,2.0,2.8,2.8374999999999995,7
2020-10-08 07:00:00,2020-10-08 11:45:00,5.0,2.3,2.6,7
2020-10-24 09:00:00,2020-10-24 10:45:00,2.0,2.8,2.8875,9
2020-11-12 06:00:00,2020-11-12 06:45:00,1.0,2.4,2.625,6
2021-06-04 22:15:00,2021-06-05 02:00:00,4.0,2.6,3.03125,22
2021-06-15 06:00:00,2021-06-15 06:45:00,1.0,2.7,2.8249999999999997,6
2021-06-16 08:15:00,2021-06-16 09:15:00,1.25,2.3,2.7,8
2021-06-17 02:45:00,2021-06-17 03:30:00,1.0,2.5,2.7,2
2021-06-18 00:30:00,2021-06-18 03:45:00,3.5,2.1,2.8000000000000007,0
2021-08-31 08:45:00,2021-08-31 11:00:00,2.5,2.7,2.8599999999999994,8
2021-09-01 09:45:00,2021-09-01 12:00:00,2.5,2.8,2.9199999999999995,9
2021-09-02 08:00:00,2021-09-02 10:45:00,3.0,2.8,2.9583333333333335,8
2021-09-06 05:00:00,2021-09-06 05:45:00,1.0,2.8,2.9000000000000004,5
2021-09-08 09:30:00,2021-09-08 11:00:00,1.75,2.1,2.6999999999999997,9
2021-09-09 01:30:00,2021-09-09 03:00:00,1.75,2.3,2.685714285714286,1
2021-09-09 06:15:00,2021-09-09 10:30:00,4.5,2.2,2.716666666666667,6
2021-09-09 12:45:00,2021-09-09 14:45:00,2.25,2.1,2.4333333333333336,12
2021-09-09 18:15:00,2021-09-10 05:00:00,11.0,1.4,2.3863636363636367,18
2021-09-10 08:15:00,2021-09-10 09:30:00,1.5,1.9,2.3,8
2021-09-17 14:15:00,2021-09-17 15:15:00,1.25,2.9,2.9,14
2021-09-21 12:00:00,2021-09-21 13:30:00,1.75,2.5,2.742857142857143,12
2021-09-23 00:30:00,2021-09-23 08:45:00,8.5,2.0,2.9382352941176473,0
2021-10-06 06:15:00,2021-10-06 07:30:00,1.5,2.8,2.8666666666666667,6
2021-10-07 03:45:00,2021-10-07 04:45:00,1.25,2.9,2.92,3
2021-10-07 07:00:00,2021-10-07 08:00:00,1.25,2.9,2.9200000000000004,7
2021-10-07 10:00:00,2021-10-07 12:00:00,2.25,2.5,2.833333333333333,10
2022-04-26 19:45:00,2022-04-26 20:30:00,1.0,2.8,3.45,19
2022-04-27 03:15:00,2022-04-27 04:30:00,1.5,2.7,2.8666666666666667,3
2022-05-22 22:00:00,2022-05-23 01:45:00,4.0,2.8,2.96875,22
2022-06-06 03:00:00,2022-06-06 05:45:00,3.0,2.7,2.9416666666666664,3
2022-06-10 04:00:00,2022-06-10 05:00:00,1.25,2.8,3.2800000000000002,4
2022-07-04 03:15:00,2022-07-04 11:00:00,8.0,2.2,2.5343750000000003,3
2022-07-05 01:15:00,2022-07-05 14:45:00,13.75,1.0,1.8418181818181818,1
2022-07-05 22:15:00,2022-07-06 14:30:00,16.5,0.6,1.6954545454545455,22
2022-07-07 00:30:00,2022-07-07 03:00:00,2.75,0.6,1.7,0
2022-07-07 04:45:00,2022-07-07 11:00:00,6.5,0.7,1.8269230769230769,4
2022-07-08 00:45:00,2022-07-08 09:30:00,9.0,1.8,2.8666666666666667,0
2022-07-18 05:45:00,2022-07-18 08:45:00,3.25,2.4,2.830769230769231,5
2022-08-01 17:00:00,2022-08-01 19:45:00,3.0,2.3,2.5999999999999996,17
2022-08-01 21:15:00,2022-08-02 09:45:00,12.75,2.4,2.758823529411765,21
2022-08-03 00:00:00,2022-08-03 05:45:00,6.0,2.5,2.9166666666666665,0
2022-08-03 07:30:00,2022-08-03 10:30:00,3.25,2.1,2.6000000000000005,7
2022-08-04 00:00:00,2022-08-04 05:45:00,6.0,2.4,2.7000000000000006,0
2022-08-08 21:15:00,2022-08-09 02:30:00,5.5,2.5,2.7545454545454544,21
2022-08-14 07:45:00,2022-08-14 09:15:00,1.75,2.6,2.7285714285714286,7
2022-08-15 01:45:00,2022-08-15 02:30:00,1.0,2.7,2.8,1
2022-08-15 07:00:00,2022-08-15 14:30:00,7.75,2.0,2.6870967741935488,7
2022-08-15 20:45:00,2022-08-16 14:30:00,18.0,0.9,1.7694444444444446,20
2022-08-16 17:15:00,2022-08-16 18:15:00,1.25,1.7,3.4,17
2022-08-16 23:45:00,2022-08-17 01:45:00,2.25,2.2,2.888888888888889,23
2022-08-17 03:45:00,2022-08-17 06:15:00,2.75,2.7,3.0,3
2022-08-17 21:00:00,2022-08-18 04:15:00,7.5,1.2,2.033333333333333,21
2022-08-19 20:45:00,2022-08-20 01:00:00,4.5,1.5,2.361111111111111,20
2022-08-21 10:30:00,2022-08-21 11:30:00,1.25,2.7,2.92,10
2022-08-22 23:00:00,2022-08-23 02:15:00,3.5,2.5,2.7571428571428567,23
2022-08-29 09:15:00,2022-08-29 10:00:00,1.0,2.8,2.925,9
2022-08-29 12:30:00,2022-08-29 15:00:00,2.75,2.7,2.7999999999999994,12
2022-08-30 02:00:00,2022-08-30 05:00:00,3.25,2.9,2.946153846153846,2
2022-08-30 06:30:00,2022-08-30 17:00:00,10.75,2.4,2.751162790697674,6
2022-08-31 07:15:00,2022-09-01 22:30:00,39.5,1.2,2.3443037974683545,7
2022-09-02 05:00:00,2022-09-02 17:45:00,13.0,2.2,2.5442307692307695,5
2022-09-02 22:15:00,2022-09-03 00:15:00,2.25,1.8,2.3333333333333335,22
2022-09-03 04:45:00,2022-09-03 10:15:00,5.75,2.6,2.760869565217391,4
2022-09-04 07:45:00,2022-09-04 10:15:00,2.75,2.7,2.8636363636363638,7
2022-09-10 02:30:00,2022-09-10 05:00:00,2.75,2.7,2.8636363636363633,2
2022-09-12 06:30:00,2022-09-12 07:15:00,1.0,2.5,2.825,6
2022-09-12 11:30:00,2022-09-12 12:30:00,1.25,2.7,2.92,11
2022-09-13 07:00:00,2022-09-13 08:45:00,2.0,2.3,2.6625,7
2022-09-19 09:15:00,2022-09-19 10:30:00,1.5,2.8,2.9166666666666665,9
2023-06-24 07:30:00,2023-06-24 10:00:00,2.75,2.5,3.0,7
2023-06-25 05:45:00,2023-06-25 07:45:00,2.25,2.8,3.1777777777777776,5
2023-06-28 03:30:00,2023-06-28 09:45:00,6.5,2.2,2.9038461538461537,3
2023-06-29 01:15:00,2023-06-29 04:15:00,3.25,1.9,2.4384615384615382,1
2023-07-11 04:30:00,2023-07-11 07:15:00,3.0,2.4,2.9749999999999996,4
2023-07-13 10:00:00,2023-07-13 10:45:00,1.0,2.6,2.8249999999999997,10
2023-07-18 01:00:00,2023-07-18 03:00:00,2.25,2.4,3.2666666666666666,1
2023-07-24 01:30:00,2023-07-24 02:45:00,1.5,2.6,3.566666666666667,1
2023-07-24 04:15:00,2023-07-24 05:45:00,1.75,2.0,2.2857142857142856,4
2023-07-24 07:15:00,2023-07-24 09:15:00,2.25,2.1,3.1555555555555554,7
2023-07-25 05:00:00,2023-07-25 08:30:00,3.75,2.0,2.6866666666666665,5
2023-07-26 01:45:00,2023-07-26 07:30:00,6.0,2.3,3.0625,1
2023-07-27 07:00:00,2023-07-27 08:00:00,1.25,2.6,3.16,7
2023-08-22 05:15:00,2023-08-22 06:15:00,1.25,2.3,2.6399999999999997,5
2023-08-24 07:15:00,2023-08-24 09:15:00,2.25,2.6,2.8555555555555556,7
2023-08-25 08:00:00,2023-08-25 10:15:00,2.5,2.6,2.79,8
2023-09-04 05:15:00,2023-09-04 08:00:00,3.0,2.2,2.375,5
2023-09-05 07:00:00,2023-09-05 09:30:00,2.75,2.6,2.7181818181818183,7
2023-09-06 08:00:00,2023-09-06 09:45:00,2.0,2.6,2.7750000000000004,8
2023-09-07 09:30:00,2023-09-07 10:45:00,1.5,2.8,2.983333333333333,9
2023-09-08 08:30:00,2023-09-08 10:45:00,2.5,2.6,2.8699999999999997,8
2023-09-22 08:00:00,2023-09-22 09:30:00,1.75,2.8,2.8999999999999995,8
2023-09-23 08:45:00,2023-09-23 09:45:00,1.25,2.9,2.9200000000000004,8
2023-10-01 04:45:00,2023-10-01 06:15:00,1.75,2.5,2.7571428571428567,4
2023-10-02 06:15:00,2023-10-02 07:15:00,1.25,2.8,2.92,6
2023-10-06 08:45:00,2023-10-06 10:45:00,2.25,2.7,2.8,8
2024-07-01 01:30:00,2024-07-01 05:45:00,4.5,2.4,2.777777777777778,1
2024-07-11 00:15:00,2024-07-11 10:30:00,10.5,1.9,2.7523809523809524,0
2024-07-28 08:15:00,2024-07-28 10:00:00,2.0,2.6,2.7874999999999996,8
2024-08-06 03:00:00,2024-08-06 05:45:00,3.0,2.1,2.5166666666666666,3
2024-08-24 07:00:00,2024-08-24 07:45:00,1.0,2.7,2.7749999999999995,7
2024-08-25 06:45:00,2024-08-25 08:30:00,2.0,2.2,2.425,6
2024-08-26 05:45:00,2024-08-26 07:45:00,2.25,2.5,2.8,5
2024-08-27 07:30:00,2024-08-27 10:00:00,2.75,2.3,2.690909090909091,7
2024-08-30 12:30:00,2024-08-31 03:15:00,15.0,1.7,2.588333333333334,12
2024-08-31 13:00:00,2024-08-31 16:00:00,3.25,2.4,2.8076923076923075,13
2024-08-31 18:00:00,2024-09-01 05:45:00,12.0,2.0,2.7270833333333333,18
2024-09-02 01:15:00,2024-09-02 03:15:00,2.25,2.8,3.1333333333333333,1
2024-09-05 02:15:00,2024-09-05 08:00:00,6.0,2.1,2.8791666666666664,2
2024-09-06 03:00:00,2024-09-06 03:45:00,1.0,2.8,3.075,3
2024-09-06 05:45:00,2024-09-06 10:00:00,4.5,2.1,2.4499999999999997,5
2024-09-07 02:45:00,2024-09-07 15:00:00,12.5,1.4,2.176,2
2024-09-08 04:45:00,2024-09-08 10:15:00,5.75,1.9,2.569565217391305,4
2024-09-09 07:15:00,2024-09-09 09:15:00,2.25,2.8,2.988888888888889,7
2024-09-10 09:45:00,2024-09-10 11:15:00,1.75,2.4,2.6714285714285713,9
2024-09-19 12:15:00,2024-09-19 13:30:00,1.5,2.7,2.9333333333333336,12
2024-09-19 15:00:00,2024-09-19 16:15:00,1.5,2.4,2.7833333333333337,15
2024-09-20 01:30:00,2024-09-20 06:00:00,4.75,2.1,2.3947368421052633,1
2024-09-20 07:45:00,2024-09-20 09:15:00,1.75,2.8,2.9285714285714293,7
2024-09-21 03:15:00,2024-09-21 07:15:00,4.25,2.3,2.5294117647058822,3
2024-09-22 05:00:00,2024-09-22 08:15:00,3.5,2.1,2.5785714285714287,5
2024-09-23 06:30:00,2024-09-23 09:15:00,3.0,2.5,2.766666666666666,6
2024-09-24 06:15:00,2024-09-24 09:30:00,3.5,2.6,2.8214285714285716,6
2024-10-04 03:15:00,2024-10-04 05:30:00,2.5,2.3,2.48,3
2024-10-05 03:00:00,2024-10-05 06:15:00,3.5,2.1,2.3500000000000005,3
2024-10-05 08:00:00,2024-10-05 09:45:00,2.0,2.5,2.8625,8
2024-10-06 05:00:00,2024-10-06 07:30:00,2.75,2.6,2.645454545454546,5
2024-11-06 07:45:00,2024-11-06 09:00:00,1.5,2.9,2.9333333333333336,7
2024-11-07 06:30:00,2024-11-07 09:45:00,3.5,2.5,2.635714285714286,6
2024-11-11 10:45:00,2024-11-11 13:30:00,3.0,2.3,2.6583333333333328,10
2024-11-12 06:15:00,2024-11-12 09:15:00,3.25,2.5,2.7461538461538457,6
2024-11-12 11:00:00,2024-11-12 14:30:00,3.75,2.4,2.7800000000000002,11
2024-11-13 03:45:00,2024-11-13 06:30:00,3.0,2.2,2.6000000000000005,3
2025-07-01 00:45:00,2025-07-01 06:30:00,6.0,2.4,2.7541666666666664,0
2025-07-01 11:15:00,2025-07-01 13:00:00,2.0,2.9,3.1875,11
2025-07-02 01:15:00,2025-07-02 09:00:00,8.0,2.2,2.83125,1
2025-07-02 11:30:00,2025-07-02 12:30:00,1.25,2.5,2.6,11
2025-07-02 23:00:00,2025-07-03 01:00:00,2.25,2.4,3.011111111111111,23
2025-07-05 06:15:00,2025-07-05 07:30:00,1.5,2.7,3.1166666666666667,6
2025-07-15 04:15:00,2025-07-15 06:15:00,2.25,2.7,3.3222222222222215,4
2025-07-16 03:45:00,2025-07-16 07:30:00,4.0,2.0,2.99375,3
2025-07-17 07:30:00,2025-07-17 12:00:00,4.75,2.6,2.942105263157895,7
2025-07-18 09:15:00,2025-07-18 12:30:00,3.5,2.5,2.8214285714285716,9
2025-07-19 07:45:00,2025-07-19 11:00:00,3.5,2.5,2.842857142857143,7
2025-07-23 21:15:00,2025-07-23 22:30:00,1.5,2.5,2.8666666666666667,21
2025-07-24 00:15:00,2025-07-24 04:15:00,4.25,2.7,2.952941176470588,0
2025-07-28 04:00:00,2025-07-28 05:30:00,1.75,2.7,3.0714285714285716,4
2025-07-29 03:45:00,2025-07-29 05:15:00,1.75,2.4,3.4714285714285715,3
