mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2020-02-27 11:45:00,2020-02-27 14:30:00,3.0,2.5,3.358333333333333,11
2020-02-27 16:00:00,2020-02-27 21:45:00,6.0,1.6,3.2708333333333335,16
2020-03-06 13:15:00,2020-03-06 19:45:00,6.75,3.0,3.185185185185185,13
2020-06-01 03:45:00,2020-06-01 06:45:00,3.25,0.3,0.5846153846153845,3
2020-09-29 15:15:00,2020-09-29 17:30:00,2.5,0.3,0.47000000000000003,15
2020-11-29 14:15:00,2020-12-01 12:30:00,46.5,2.0,2.6091397849462368,14
2021-03-02 14:30:00,2021-03-02 18:30:00,4.25,3.2,3.3941176470588235,14
2021-03-03 00:45:00,2021-03-04 09:00:00,32.5,1.2,1.9061538461538463,0
2021-03-04 15:45:00,2021-03-04 23:00:00,7.5,1.8,2.376666666666667,15
2021-04-07 16:45:00,2021-04-07 18:15:00,1.75,2.3,2.357142857142857,16
2021-04-09 08:45:00,2021-04-09 12:00:00,3.5,1.6,1.9642857142857142,8
2021-04-09 19:30:00,2021-04-09 23:45:00,4.5,1.7,2.061111111111111,19
2021-07-01 16:00:00,2021-07-01 23:30:00,7.75,1.0,1.1580645161290324,16
2021-07-02 01:00:00,2021-07-02 03:00:00,2.25,0.8,0.8666666666666667,1
2021-07-02 07:15:00,2021-07-03 14:15:00,31.25,0.3,0.8184000000000001,7
2021-07-17 01:15:00,2021-07-17 11:00:00,10.0,0.5,0.7750000000000001,1
2021-07-18 00:30:00,2021-07-18 13:30:00,13.25,0.2,0.43396226415094347,0
2021-07-18 20:45:00,2021-07-19 10:15:00,13.75,0.1,0.22545454545454544,20
2021-12-29 19:00:00,2021-12-29 20:45:00,2.0,2.7,2.7375,19
2021-12-30 11:00:00,2021-12-31 19:45:00,33.0,1.5,2.0257575757575754,11
2021-12-31 21:15:00,2022-01-01 16:30:00,19.5,1.4,1.915384615384615,21
2022-02-05 08:45:00,2022-02-06 00:15:00,15.75,4.1,4.376190476190476,8
2022-02-06 02:30:00,2022-02-06 12:00:00,9.75,3.2,3.73076923076923,2
2022-08-07 11:00:00,2022-08-07 12:30:00,1.75,0.7,0.8428571428571429,11
2022-08-07 21:45:00,2022-08-08 10:45:00,13.25,0.3,0.41509433962264153,21
2022-08-14 14:00:00,2022-08-14 22:30:00,8.75,1.4,1.9085714285714288,14
2022-08-15 11:00:00,2022-08-16 18:30:00,31.75,0.5,1.07007874015748,11
2022-08-17 23:00:00,2022-08-18 05:45:00,7.0,0.4,0.6892857142857143,23
2022-08-21 01:15:00,2022-08-21 04:45:00,3.75,0.9,0.98,1
2022-08-21 22:45:00,2022-08-22 03:45:00,5.25,0.4,0.6238095238095239,22
2022-08-22 11:15:00,2022-08-22 12:00:00,1.0,0.9,0.925,11
2022-08-22 20:15:00,2022-08-23 11:00:00,15.0,0.5,0.9066666666666668,20
2022-08-24 04:30:00,2022-08-24 08:15:00,4.0,0.7,0.8812500000000001,4
2022-12-31 00:15:00,2022-12-31 01:45:00,1.75,6.6,6.7285714285714295,0
2023-02-13 07:00:00,2023-02-13 07:45:00,1.0,2.0,2.0749999999999997,7
2024-01-28 13:45:00,2024-01-29 02:30:00,13.0,3.7,3.9250000000000003,13
2024-01-29 06:45:00,2024-01-29 16:45:00,10.25,3.4,3.673170731707317,6
2024-04-09 14:00:00,2024-04-09 18:00:00,4.25,1.1,1.4000000000000001,14
2024-04-17 14:00:00,2024-04-17 14:45:00,1.0,0.6,0.625,14
2024-04-18 12:00:00,2024-04-18 12:45:00,1.0,0.4,0.42500000000000004,12
2024-04-18 14:30:00,2024-04-18 18:45:00,4.5,0.3,0.44999999999999996,14
2024-04-19 05:30:00,2024-04-19 07:30:00,2.25,0.0,0.06666666666666668,5
2024-04-19 11:00:00,2024-04-19 14:00:00,3.25,0.1,0.3307692307692308,11
2024-04-19 19:45:00,2024-04-20 01:45:00,6.25,0.0,0.1125,19
2024-04-20 08:30:00,2024-04-20 15:00:00,6.75,0.0,0.034782608695652174,8
