mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2020-01-05 05:15:00,2020-01-05 10:30:00,5.5,4.1,5.145454545454546,5
2020-01-08 08:30:00,2020-01-08 10:30:00,2.25,6.0,6.188888888888889,8
2020-01-19 18:30:00,2020-01-19 23:00:00,4.75,6.0,6.942105263157895,18
2020-01-21 00:45:00,2020-01-21 01:30:00,1.0,7.0,7.574999999999999,0
2020-02-06 14:00:00,2020-02-06 19:45:00,6.0,7.9,7.958333333333333,14
2020-02-11 17:30:00,2020-02-11 19:45:00,2.5,7.6,7.739999999999999,17
2020-02-27 06:00:00,2020-02-27 08:30:00,2.75,2.4,4.418181818181819,6
2020-03-02 10:15:00,2020-03-02 13:15:00,3.25,7.9,8.299999999999999,10
2020-03-05 23:30:00,2020-03-06 08:15:00,9.0,4.8,6.108333333333333,23
2020-03-06 22:45:00,2020-03-07 01:30:00,3.0,6.6,6.966666666666668,22
2020-04-11 05:45:00,2020-04-11 17:30:00,12.0,2.2,3.158333333333333,5
2020-06-09 12:30:00,2020-06-09 14:15:00,2.0,5.1,5.2,12
2020-08-05 08:00:00,2020-08-05 12:15:00,4.5,2.6,3.6499999999999995,8
2020-08-16 02:45:00,2020-08-16 09:45:00,7.25,1.7,2.603448275862069,2
2020-08-19 08:45:00,2020-08-19 13:15:00,4.75,2.2,3.657894736842106,8
2020-08-19 20:30:00,2020-08-20 01:30:00,5.25,3.6,3.7952380952380946,20
2020-08-29 15:30:00,2020-08-29 17:45:00,2.5,4.9,5.1,15
2021-12-18 06:15:00,2021-12-18 14:00:00,8.0,5.6,6.209375,6
2021-12-19 04:00:00,2021-12-19 05:45:00,2.0,6.0,6.125,4
2021-12-30 03:45:00,2021-12-30 07:45:00,4.25,5.7,6.288235294117648,3
2021-12-31 01:45:00,2021-12-31 02:45:00,1.25,6.6,6.800000000000002,1
2021-12-31 06:00:00,2021-12-31 09:15:00,3.5,5.6,6.214285714285714,6
2021-12-31 21:30:00,2022-01-01 00:45:00,3.5,7.1,7.157142857142857,21
2022-01-01 05:45:00,2022-01-01 08:00:00,2.5,6.0,6.32,5
2022-01-02 01:30:00,2022-01-02 20:15:00,19.0,5.5,6.802631578947368,1
2022-02-02 14:00:00,2022-02-02 21:45:00,8.0,8.3,8.640625,14
2022-02-03 14:00:00,2022-02-03 16:45:00,3.0,8.6,8.733333333333333,14
2022-03-07 02:45:00,2022-03-07 03:45:00,1.25,6.3,6.459999999999999,2
2022-03-07 06:30:00,2022-03-07 08:00:00,1.75,6.3,6.385714285714285,6
2022-03-10 08:15:00,2022-03-10 10:30:00,2.5,5.6,6.39,8
2022-04-14 12:15:00,2022-04-14 14:15:00,2.25,6.1,6.422222222222222,12
2022-04-19 05:15:00,2022-04-19 09:30:00,4.5,3.0,3.922222222222222,5
2022-04-19 12:15:00,2022-04-19 13:00:00,1.0,5.8,5.925,12
2022-04-27 09:00:00,2022-04-27 13:00:00,4.25,4.0,4.76470588235294,9
2022-05-08 07:00:00,2022-05-08 07:45:00,1.0,3.9,4.25,7
2022-05-17 07:45:00,2022-05-17 10:15:00,2.75,2.9,3.6818181818181817,7
2022-06-19 03:30:00,2022-06-19 11:15:00,8.0,3.0,3.659375,3
2022-06-26 17:30:00,2022-06-26 21:00:00,3.75,4.3,4.8533333333333335,17
2022-08-01 17:45:00,2022-08-01 18:45:00,1.25,5.2,5.26,17
2022-08-08 14:45:00,2022-08-08 19:15:00,4.75,4.6,4.889473684210527,14
2022-09-01 09:30:00,2022-09-01 13:30:00,4.25,3.5,4.152941176470589,9
2022-09-03 12:00:00,2022-09-03 12:45:00,1.0,4.4,4.475,12
2022-09-04 11:00:00,2022-09-04 13:45:00,3.0,4.0,4.408333333333332,11
2022-09-06 09:00:00,2022-09-06 17:00:00,8.25,3.2,4.272727272727273,9
2022-10-15 16:00:00,2022-10-15 21:30:00,5.75,5.3,5.743478260869565,16
2022-10-16 07:15:00,2022-10-16 11:30:00,4.5,4.7,5.044444444444444,7
2022-10-17 10:00:00,2022-10-17 12:00:00,2.25,5.5,5.888888888888889,10
2022-10-30 10:00:00,2022-10-30 12:15:00,2.5,4.9,5.2,10
2022-11-12 14:00:00,2022-11-12 14:45:00,1.0,6.4,6.45,14
2022-11-25 06:15:00,2022-11-25 11:15:00,5.25,6.3,6.542857142857143,6
2023-01-21 11:45:00,2023-01-21 12:30:00,1.0,7.1,7.5,11
2023-01-21 14:15:00,2023-01-21 21:15:00,7.25,6.6,7.368965517241379,14
2023-02-09 10:00:00,2023-02-09 17:00:00,7.25,6.5,7.048275862068967,10
2023-02-09 23:00:00,2023-02-10 02:00:00,3.25,6.5,6.8307692307692305,23
2023-02-10 12:00:00,2023-02-10 18:00:00,6.25,7.2,7.288,12
2023-03-14 07:45:00,2023-03-14 16:15:00,8.75,1.8,4.602857142857142,7
2023-03-14 20:15:00,2023-03-15 00:15:00,4.25,5.1,5.729411764705882,20
2023-03-15 05:45:00,2023-03-15 11:45:00,6.25,2.9,4.964,5
2023-04-25 07:30:00,2023-04-25 12:30:00,5.25,2.9,4.252380952380952,7
2023-04-26 06:30:00,2023-04-26 09:00:00,2.75,4.2,4.636363636363636,6
2023-05-18 04:30:00,2023-05-18 09:15:00,5.0,3.8,3.9550000000000005,4
2023-05-23 07:15:00,2023-05-23 08:45:00,1.75,2.7,3.1142857142857148,7
2023-06-28 05:30:00,2023-06-28 09:15:00,4.0,3.1,3.525,5
2023-09-23 02:30:00,2023-09-23 03:45:00,1.5,3.6,3.6500000000000004,2
2023-10-06 12:00:00,2023-10-06 14:45:00,3.0,4.8,5.066666666666667,12
2023-10-06 17:30:00,2023-10-06 18:30:00,1.25,5.3,5.36,17
2023-10-09 14:30:00,2023-10-09 16:00:00,1.75,4.9,5.5,14
2023-10-10 14:30:00,2023-10-10 15:15:00,1.0,5.5,5.65,14
2023-10-30 04:30:00,2023-10-30 05:30:00,1.25,4.7,4.84,4
2023-11-10 12:30:00,2023-11-10 20:15:00,8.0,5.3,5.9125,12
2024-06-08 05:15:00,2024-06-08 11:45:00,6.75,3.1,4.144444444444444,5
2024-08-14 01:45:00,2024-08-14 03:45:00,2.25,3.8,3.9444444444444446,1
2024-08-30 14:00:00,2024-08-30 16:45:00,3.0,4.6,4.966666666666666,14
2024-09-20 05:30:00,2024-09-20 08:30:00,3.25,2.9,3.353846153846154,5
2024-09-21 06:30:00,2024-09-21 09:30:00,3.25,2.9,3.4076923076923076,6
2024-09-22 06:15:00,2024-09-22 10:30:00,4.5,3.1,3.533333333333333,6
2024-09-23 07:30:00,2024-09-23 10:30:00,3.25,3.2,3.5923076923076924,7
2024-09-24 09:00:00,2024-09-24 13:00:00,4.25,3.6,4.205882352941177,9
2024-09-25 10:15:00,2024-09-25 15:15:00,5.25,4.5,5.076190476190478,10
2024-09-26 12:00:00,2024-09-26 13:00:00,1.25,5.3,5.659999999999999,12
2025-04-01 11:45:00,2025-04-01 13:15:00,1.75,5.7,5.885714285714286,11
2025-04-16 11:45:00,2025-04-16 12:45:00,1.25,6.1,6.200000000000001,11
2026-03-02 12:00:00,2026-03-02 13:00:00,1.25,7.2,7.32,12
2026-04-06 05:00:00,2026-04-06 13:00:00,8.25,2.6,4.0181818181818185,5
2026-04-07 08:45:00,2026-04-07 13:30:00,5.0,4.1,5.174999999999999,8
2026-06-16 18:15:00,2026-06-16 19:45:00,1.75,5.1,5.228571428571429,18
2026-07-01 09:30:00,2026-07-01 11:00:00,1.75,4.6,5.0,9
2026-07-03 11:00:00,2026-07-03 12:45:00,2.0,4.8,5.1125,11
2026-07-16 09:00:00,2026-07-16 10:15:00,1.5,4.1,4.216666666666667,9
2026-08-12 18:00:00,2026-08-12 18:45:00,1.0,4.7,4.825,18
2026-08-17 16:45:00,2026-08-17 22:30:00,6.0,3.3,3.9583333333333335,16
2026-08-18 08:15:00,2026-08-18 09:15:00,1.25,2.5,2.72,8
