mulai,selesai,durasi_jam,nilai_min,nilai_rata,jam_mulai
2020-07-15 03:45:00,2020-07-15 05:45:00,2.25,2.3,2.8111111111111113,3
2020-07-17 03:45:00,2020-07-17 05:45:00,2.25,1.8,2.2222222222222223,3
2020-07-24 22:30:00,2020-07-25 00:15:00,2.0,2.3,2.6875,22
2020-07-25 02:15:00,2020-07-25 03:30:00,1.5,2.1,2.433333333333333,2
2020-07-26 01:00:00,2020-07-26 15:00:00,14.25,1.7,2.356140350877193,1
2020-07-26 21:00:00,2020-07-27 00:15:00,3.5,2.0,2.285714285714286,21
2020-07-27 07:00:00,2020-07-27 08:00:00,1.25,2.1,2.48,7
2020-09-04 01:30:00,2020-09-04 05:30:00,4.25,1.9,2.411764705882353,1
2020-09-06 05:00:00,2020-09-06 08:30:00,3.75,1.9,2.5466666666666664,5
2020-10-08 07:30:00,2020-10-08 09:30:00,2.25,2.3,2.388888888888889,7
2021-06-18 01:45:00,2021-06-18 03:30:00,2.0,2.1,2.625,1
2021-09-08 09:30:00,2021-09-08 10:15:00,1.0,2.1,2.625,9
2021-09-09 02:00:00,2021-09-09 03:00:00,1.25,2.3,2.6,2
2021-09-09 08:45:00,2021-09-09 10:00:00,1.5,2.2,2.4833333333333334,8
2021-09-09 13:00:00,2021-09-09 14:45:00,2.0,2.1,2.4,13
2021-09-09 18:15:00,2021-09-10 05:00:00,11.0,1.4,2.3863636363636367,18
2021-09-10 08:15:00,2021-09-10 09:15:00,1.25,1.9,2.2399999999999998,8
2021-09-21 12:15:00,2021-09-21 13:15:00,1.25,2.5,2.6799999999999997,12
2021-09-23 04:15:00,2021-09-23 05:30:00,1.5,2.0,3.35,4
2021-09-23 07:15:00,2021-09-23 08:45:00,1.75,2.4,2.6,7
2022-07-04 03:15:00,2022-07-04 10:30:00,7.5,2.2,2.5133333333333336,3
2022-07-05 01:15:00,2022-07-05 14:30:00,13.5,1.0,1.8259259259259257,1
2022-07-05 22:30:00,2022-07-06 13:45:00,15.5,0.6,1.6274193548387095,22
2022-07-07 00:30:00,2022-07-07 03:00:00,2.75,0.6,1.7,0
2022-07-07 04:45:00,2022-07-07 10:45:00,6.25,0.7,1.796,4
2022-07-08 02:15:00,2022-07-08 03:30:00,1.5,1.9,2.55,2
2022-07-08 06:00:00,2022-07-08 08:30:00,2.75,1.8,2.372727272727273,6
2022-08-01 18:00:00,2022-08-01 19:45:00,2.0,2.3,2.525,18
2022-08-02 01:45:00,2022-08-02 04:00:00,2.5,2.4,2.55,1
2022-08-02 08:15:00,2022-08-02 09:15:00,1.25,2.4,2.5,8
2022-08-03 08:15:00,2022-08-03 10:15:00,2.25,2.1,2.5555555555555554,8
2022-08-04 00:30:00,2022-08-04 03:45:00,3.5,2.4,2.664285714285714,0
2022-08-15 07:00:00,2022-08-15 10:00:00,3.25,2.0,2.5615384615384618,7
2022-08-15 13:15:00,2022-08-15 14:30:00,1.5,2.4,2.5666666666666664,13
2022-08-15 21:30:00,2022-08-16 14:15:00,17.0,0.9,1.6823529411764704,21
2022-08-17 21:00:00,2022-08-18 04:00:00,7.25,1.2,2.003448275862069,21
2022-08-19 21:30:00,2022-08-20 00:30:00,3.25,1.5,2.1461538461538465,21
2022-08-23 00:15:00,2022-08-23 01:30:00,1.5,2.5,2.65,0
2022-08-30 14:15:00,2022-08-30 15:45:00,1.75,2.4,2.4571428571428577,14
2022-08-31 09:30:00,2022-08-31 22:15:00,13.0,1.7,2.2884615384615383,9
2022-09-01 02:30:00,2022-09-01 22:15:00,20.0,1.2,2.22375,2
2022-09-02 06:00:00,2022-09-02 13:45:00,8.0,2.2,2.4125,6
2022-09-02 15:15:00,2022-09-02 16:45:00,1.75,2.3,2.657142857142857,15
2022-09-02 22:30:00,2022-09-03 00:15:00,2.0,1.8,2.2625,22
2023-06-28 06:30:00,2023-06-28 09:00:00,2.75,2.2,2.454545454545455,6
2023-06-29 01:45:00,2023-06-29 04:00:00,2.5,1.9,2.3500000000000005,1
2023-07-18 01:45:00,2023-07-18 03:00:00,1.5,2.4,3.183333333333333,1
2023-07-24 04:15:00,2023-07-24 05:45:00,1.75,2.0,2.2857142857142856,4
2023-07-25 06:30:00,2023-07-25 08:15:00,2.0,2.0,2.425,6
2023-07-26 01:45:00,2023-07-26 02:45:00,1.25,2.3,3.0,1
2023-09-04 05:45:00,2023-09-04 08:00:00,2.5,2.2,2.29,5
2024-07-11 05:45:00,2024-07-11 07:00:00,1.5,1.9,2.3666666666666667,5
2024-07-11 08:30:00,2024-07-11 09:15:00,1.0,2.2,2.525,8
2024-08-06 03:15:00,2024-08-06 05:00:00,2.0,2.1,2.4124999999999996,3
2024-08-25 07:00:00,2024-08-25 08:30:00,1.75,2.2,2.4,7
2024-08-27 08:15:00,2024-08-27 09:30:00,1.5,2.3,2.5833333333333335,8
2024-08-30 13:00:00,2024-08-30 16:15:00,3.5,1.7,2.1785714285714284,13
2024-08-30 20:15:00,2024-08-30 22:15:00,2.25,1.9,2.4444444444444446,20
2024-08-31 19:00:00,2024-08-31 21:00:00,2.25,2.0,2.533333333333333,19
2024-09-06 06:00:00,2024-09-06 09:15:00,3.5,2.1,2.3857142857142857,6
2024-09-07 04:15:00,2024-09-07 14:15:00,10.25,1.4,2.026829268292683,4
2024-09-08 05:30:00,2024-09-08 08:45:00,3.5,1.9,2.392857142857143,5
2024-09-20 02:00:00,2024-09-20 05:45:00,4.0,2.1,2.3125,2
2024-09-21 04:30:00,2024-09-21 07:00:00,2.75,2.3,2.4,4
2024-09-22 05:30:00,2024-09-22 07:00:00,1.75,2.1,2.442857142857143,5
2024-10-04 04:00:00,2024-10-04 05:30:00,1.75,2.3,2.4,4
2024-10-05 03:45:00,2024-10-05 06:00:00,2.5,2.1,2.21,3
2024-11-07 07:45:00,2024-11-07 09:00:00,1.5,2.5,2.533333333333333,7
2024-11-11 11:15:00,2024-11-11 12:45:00,1.75,2.3,2.4428571428571426,11
2024-11-12 11:30:00,2024-11-12 12:45:00,1.5,2.4,2.5,11
2025-07-01 05:15:00,2025-07-01 06:00:00,1.0,2.4,2.475,5
2025-07-02 05:45:00,2025-07-02 06:45:00,1.25,2.5,2.5799999999999996,5
2025-07-03 00:15:00,2025-07-03 01:00:00,1.0,2.4,2.6750000000000003,0
2025-07-16 03:45:00,2025-07-16 07:30:00,4.0,2.0,2.99375,3
2025-07-30 02:00:00,2025-07-30 03:00:00,1.25,2.2,3.4400000000000004,2
2025-07-30 07:45:00,2025-07-30 13:30:00,6.0,1.8,2.9708333333333337,7
2025-07-31 04:15:00,2025-07-31 07:30:00,3.5,1.8,2.414285714285714,4
2025-08-09 21:00:00,2025-08-10 01:30:00,4.75,2.1,2.6315789473684212,21
2025-08-10 17:30:00,2025-08-10 21:15:00,4.0,1.6,2.45625,17
2025-08-11 00:15:00,2025-08-11 01:00:00,1.0,2.0,2.2,0
2025-08-11 04:15:00,2025-08-11 07:00:00,3.0,1.3,1.9666666666666668,4
2025-08-11 11:15:00,2025-08-11 13:00:00,2.0,1.8,2.5749999999999997,11
2025-08-11 14:30:00,2025-08-11 15:15:00,1.0,2.0,2.825,14
2025-08-11 23:15:00,2025-08-12 08:00:00,9.0,1.6,2.275,23
2025-08-12 11:45:00,2025-08-12 22:30:00,11.0,0.8,2.045454545454546,11
2025-08-13 04:30:00,2025-08-13 08:00:00,3.75,0.9,1.693333333333333,4
2025-08-13 09:30:00,2025-08-13 10:30:00,1.25,1.0,1.8199999999999998,9
2025-08-13 12:15:00,2025-08-13 15:00:00,3.0,1.3,2.0416666666666665,12
2025-08-14 00:00:00,2025-08-14 04:30:00,4.75,1.8,2.5421052631578944,0
2025-08-14 10:30:00,2025-08-14 13:00:00,2.75,0.9,1.9000000000000001,10
2025-08-15 03:15:00,2025-08-15 06:00:00,3.0,1.0,2.141666666666666,3
2025-08-15 08:45:00,2025-08-15 11:30:00,3.0,0.7,2.033333333333333,8
2025-08-15 13:00:00,2025-08-15 14:00:00,1.25,1.8,2.2399999999999998,13
2025-08-16 05:30:00,2025-08-16 08:00:00,2.75,1.6,2.090909090909091,5
2025-08-16 18:30:00,2025-08-16 23:30:00,5.25,2.1,2.695238095238095,18
2025-08-17 03:45:00,2025-08-17 12:00:00,8.5,0.8,1.9294117647058826,3
2025-08-17 15:30:00,2025-08-17 16:45:00,1.5,1.7,2.2833333333333337,15
2025-08-17 18:15:00,2025-08-17 23:45:00,5.75,1.1,2.534782608695652,18
2025-08-18 17:45:00,2025-08-18 18:30:00,1.0,1.7,2.65,17
2025-08-19 07:15:00,2025-08-19 09:45:00,2.75,1.7,2.7363636363636363,7
2025-08-19 22:45:00,2025-08-20 00:15:00,1.75,2.0,2.542857142857143,22
